tmdb_id,title,original_title,release_date,origin_country,language,genres,keywords,runtime,short_summary,tagline,status,budget,revenue,production_companies,production_countries,poster_url,backdrop_url,homepage,trailer_url,imdb_id,wikidata_id,instagram_id,instagram_url,twitter_id,twitter_url,facebook_id,facebook_url,popularity,vote_average,vote_count
1539076,Dil Tera Hogaya,Dil Tera Hogaya,2020-07-31,PK,ur,"Family, Comedy",,,,,Released,,,,,https://image.tmdb.org/t/p/w500/vOSYb0rQAj1sguKo5zAartx3VF3.jpg,,,,tt14993282,,,,,,,,0.06,0.0,0
1239071,Chikkar,چکڑ,2023-12-22,PK,ur,"Crime, Drama, Thriller",,118,"In the wake of a horrific crime in Diyalpur, Punjab, authorities are propelled into action. SSP Sarmad Zaman, an ambitious officer, is assigned to the case and he vows to bring justice to Neelam, the victim. But his investigation leads him into an ugly, twisted web of lies and deceit as he finds himself close to uncovering a conspiracy with dire institutional consequences. As he inches towards the truth, Sarmad is faced with difficult choices that threaten to jeopardize his family and career - i",A social diary of 8 days.,Released,2900000,,Dareechey Films,Pakistan,https://image.tmdb.org/t/p/w500/3n8KP5U5V8yhVHGp8IKp6twkUbO.jpg,https://image.tmdb.org/t/p/original/oM1C6cjy0I7zZazf1nmV61iqW9V.jpg,http://www.dareecheyfilms.com/,https://www.youtube.com/watch?v=Vqh2cz5BWqE,tt30418795,,,,,,,,0.93,0.0,0
1145738,Aar Paar,Aar Paar,2023-06-29,PK,ur,"Comedy, Drama",,114,"Aar Paar is a Pakistani film about Kamal and Arman's unbreakable friendship that gets tested when Kamal's wife, Sara, receives threatening calls.",,Released,,,"Kalakar Entertainments, Chaupal",,https://image.tmdb.org/t/p/w500/qo12I3aTn8gr8afuLPgQ4gmAwDt.jpg,,,https://www.youtube.com/watch?v=DV7vgm5erZA,,,,,,,,,0.38,0.0,0
1437901,Ab Bus,Ab Bus,2024-05-17,PK,ur,,,,A woman alone in the house with her daughter receives a mysterious phone call. Iinspired by the 2020 Lahore motorway case.,,Released,,,,Pakistan,,,https://www.youtube.com/watch?v=zVfNPBhlsU8,,,,,,,,,,0.06,0.0,0
1480856,Hanging by a Wire,Hanging by a Wire,2026-01-22,PK,en,"Documentary, Thriller",,77,"On a Tuesday morning in August 2023, a group of kids set off for school, climbing into a makeshift cable car for the journey across a mountain pass in northwest Pakistan. What happened next would make headlines around the world. Suddenly, 900 feet above the ground, two cables snapped, putting the teenagers in mortal danger.",,Released,,,"Mindhouse Productions, EverWonder Studio, 64th Street Media","United Kingdom, United States of America, Pakistan",https://image.tmdb.org/t/p/w500/xQJsujphh0k9fJKFVcolow5OrjQ.jpg,,,,tt37405791,,,,,,,,0.06,0.0,0
1145727,Babylicious,Babylicious,2023-06-29,PK,ur,Romance,,130,"After being dumped by his girlfriend, hopeless romantic Omar takes on the world to sabotage her wedding and win her back.",,Released,,,,,https://image.tmdb.org/t/p/w500/5EiOJHf9Py9WDKVxuBnDmmE4LXh.jpg,,,https://www.youtube.com/watch?v=LD7WzEKbAq8,tt24638438,Q117020271,,,,,,,0.07,0.0,0
1034691,Romantic Razia,Romantic Razia,2021-07-21,PK,ur,,,90,"ROMANTIC RAZIA SYNOPSIS Razia is a beautiful and innocent girl who is fond of living in dreams and fantasies of her own. Among many of her small and insignificant wishes is her dream of visiting Swat for her honeymoon. Many of her marriage proposals have been rejected in the past due to her immature and naive nature. While on the other side is Rameez, a young and handsome man whose family is in search of a perfect life partner for him. As Rameez and Razia's paths cross and after they share a bit",,Released,,,7th Sky Entertainment,Pakistan,https://image.tmdb.org/t/p/w500/uBhDw1VrKc3924mHIjDe4F9sSIk.jpg,,,,,,,,,,,,0.13,0.0,0
1222890,Bhoot Bakra,Bhoot Bakra,2022-07-11,PK,ur,"Comedy, Horror",,76,A ghost inhabits the body of a goat in order to fulfil some unfinished business with the help of his family.,,Released,,,,,,,,,tt29044300,,,,,,,,0.04,0.0,0
1437505,Nauroz: The Movie,Nauroz: The Movie,2024-02-24,PK,ur,"TV Movie, Drama",,,,,Released,,,Multiverse Entertainment,Pakistan,https://image.tmdb.org/t/p/w500/jmSQLocARESUFLAyigRP0sQwpBI.jpg,https://image.tmdb.org/t/p/original/rKiDvBDiJu21hIVqbuX56rvzZKi.jpg,,,,,,,,,,,0.05,0.0,0
1030811,Fairy Malcolm,Fairy Malcolm,2021-11-01,PK,ur,,,16,Malcolm looks after toilets at the Gentleman’s Club. It’s not a happy job but it starts feeling better after a gentle encounter.,,Released,,,,,https://image.tmdb.org/t/p/w500/1K7yAum7kWWUyR6Lxh4ObhQVZve.jpg,,,,,,,,,,,,0.07,0.0,0
854667,Sandstorm,ملاقات,2021-09-09,PK,ur,Drama,,20,"Zara, a schoolgirl in Karachi, shares a sensual dance video with her virtual boyfriend, who then blackmails her. Caught between his manipulative behaviour and the desire to experience love on her own terms, Zara searches for the strength to reject the confines of a patriarchal society.",,Released,,,"Sanat Initiative, Instinct Productions",Pakistan,https://image.tmdb.org/t/p/w500/dKWUU8npx9p2S5TIAAdpIDxzvPB.jpg,,https://www.newyorker.com/culture/screening-room/a-teen-age-girls-cell-phone-video-sparks-desire-and-coercion-in-sandstorm,https://www.youtube.com/watch?v=EJ5y2K8UXU4,tt15119688,,,,,,MulaqatSandstorm,https://www.facebook.com/MulaqatSandstorm,0.22,6.0,1
1541377,ParShikasta,ParShikasta,2025-08-12,PK,ur,Drama,"longing, cage, bird",1,A symbolic short film where a bird becomes the echo of human longing.,"The wings may break, but longing never dies",Released,,,,Pakistan,https://image.tmdb.org/t/p/w500/8Dxml4CaEJXDLjpYqaOYCReO3iH.jpg,,,,,,,,,,,,0.11,0.0,0
915757,Daadi Ka Daamad,Daadi Ka Daamad,2021-07-22,PK,en,,,124,"After knowing about her grandmother's ailment, Zaviyar decides to return back to Pakistan while his mother gets busy finding marriage proposals for him. Soon after Zaviyar's arrival, his grandmother passes away and as her last wish asks Zaviyar to become his son in law. Confused and baffled by his grandmother's request, Zaviyar learns about his grandmother's long lost brother and makes efforts to reunite both the families. As the two families reunite, Zaviyar falls in love with his cousin Anaya ",,Released,,,,,https://image.tmdb.org/t/p/w500/v30HijwXiuyfyNMxiW8NbWtH37L.jpg,,,,tt15073452,,,,,,,,0.05,0.0,0
1361542,Kan Nagar,Kan Nagar,2024-09-20,PK,ur,,,,An officer battles corruption in the coal city Kan Nagar,,Released,,,,Pakistan,https://image.tmdb.org/t/p/w500/kBJy3an8Gw41eESQ9f2EN3o1foW.jpg,https://image.tmdb.org/t/p/original/ekKsdJV4jTjxqjttXEpWnOsR8lD.jpg,,https://www.youtube.com/watch?v=JEu5OqoZSgU,,,,,,,,,0.06,0.0,0
400717,Maya,Maya,2022-03-04,PK,en,Horror,,92,"K / XI's debut feature film about jinn (demonic) possession in Pakistan, Maya, tells the story of a young woman who rediscovers her traumatic childhood through the grips of demonic possession.",Everyone has their demons,Released,,,Bad Wolf Films,"Pakistan, United Kingdom",https://image.tmdb.org/t/p/w500/luDfDWQE6TRaX1WtOm5ptHxYgta.jpg,,http://www.badwolffilms.co.uk/,,tt4805726,,,,,,,,0.09,0.0,0
1304005,Hum Tum aur Woo,Hum Tum aur Woo,2024-04-14,PK,ur,"Comedy, Romance",romcom,100,"Three friends, Fawad, Zafar and Raja Yasir, navigate love, relationships and friendship. Charming and witty Fawad falls in love with Sara, but their relationship is put to the test when Woo, a quirky and eccentric friend, gets involved.",,Released,10000,,NK Pictures,Pakistan,https://image.tmdb.org/t/p/w500/eiZvjmcqWSVb781WLoQJyUR41vG.jpg,https://image.tmdb.org/t/p/original/4KDCahmNbD0dUqNV4KG7iF8dPP0.jpg,,https://www.youtube.com/watch?v=6DMOU0TExgc,tt32579785,,,,,,,,0.1,0.0,0
1337380,Lingua Amoris,Lingua Amoris,2024-01-01,PK,en,Drama,,108,"It begins with a chance encounter between Ro and Ju on a film set. A conventional love film? The characters not only change bodies, identities and desires over seven countries. They struggle with perceptions of themselves and others, fail because of bad scripts, a lack of visas, social expectations or their own demands.  The film shows that love is both individual and universal at the same time. It shows diversity in action and not only dispels prejudices about gender relations and sexism in dif","A Journey Through Love, Identity, and the Chaos of Filmmaking Across Seven Countries.",Released,250000,,"ABC Bildungs- und Tagungszentrum e.V., Hüller Medienwerkstatt e.V., OLOMOPOLO Media",Germany,https://image.tmdb.org/t/p/w500/u1VHy7MIuAIBrIEyE1f7a7R3qS2.jpg,https://image.tmdb.org/t/p/original/dWe3UmyCCzXTsSOFn0YbSKASAe4.jpg,https://linguaamoris.com,,,,,,,,,,0.04,10.0,1
1252519,Vachan,Vachan,2023-10-20,PK,sd,Drama,,17,"Shrawan, a young Hindu man, decides to take his father's dead body to a place only he knows.",,Released,,,Fidelio Pictures (PK),Pakistan,https://image.tmdb.org/t/p/w500/z3Tt77VxvkAHac2NqCIxFI0qi8B.jpg,https://image.tmdb.org/t/p/original/3BGhSPaKgcdkHYs23RoOUG3qa7H.jpg,,,tt31522477,,,,,,,,0.32,0.0,0
1437888,Suno Gup Shup,Suno Gup Shup,2023-01-01,PK,ur,,,,Documentary about the 1970s Pakistani sketch show Such Gup which ran on PTV.,,Released,,,,Pakistan,,,,,,,,,,,,,0.06,0.0,0
1090371,Elo,Elo,2020-01-01,PK,en,"Comedy, Drama",,26,A boy looks forward to commencing his first day at a workplace after completing his academic studies.,The Era of Silent Films,Released,,,"Parindaa Films (PK), Sadabahaar Talkies (PK)",Pakistan,https://image.tmdb.org/t/p/w500/1loOgaxQk01EEeB2Eb1CwYPm8T2.jpg,,,,tt11420404,,,,,,,,0.28,9.0,2
1395139,The Window,The Window,2024-10-01,PK,en,Drama,,81,"In a small village in Pakistan, village elders demand that 15-year-old Mina must be handed over as payment for the crime her brother committed. The ruthless man she's forced to marry keeps her locked inside a small room, her only escape being her imagination and staring out a small window. Meanwhile, the two families cross paths in a series of twists that leaves a trail of pain, heartbreak, and blood.",,Released,,,"Starstruck Films, Three Feather Pictures",,https://image.tmdb.org/t/p/w500/bnMPmxdXMWfkRjJ9UQGloRKqfbI.jpg,https://image.tmdb.org/t/p/original/er4IHKVHlshNlxrhRSkhXU6Rrmg.jpg,,https://www.youtube.com/watch?v=RhYGlNXxY5Y,tt11329846,,,,,,,,0.47,3.3,3
1445416,Raah,Raah,2025-01-03,PK,ur,"Crime, Drama",,11,"Zafar, a troubled man ensnared in a drug deal, is arrested and taken to a police station. While in custody, he reflects on his life choices and their devastating impact on his younger sister. Through a poignant letter to her, Zafar confronts his regrets, exploring themes of guilt, betrayal, and redemption. As he navigates judgment from both society and himself, he seeks a path to reclaim his humanity and make amends.","A brother's plea, A Family's Silence",Released,285,,GlowSynth Films,Pakistan,https://image.tmdb.org/t/p/w500/n7rkXkHxbEx6oh81va06rDYiXjT.jpg,https://image.tmdb.org/t/p/original/iXvpnLmcJDogWnqX0tyjwt9Kc6H.jpg,https://glowsynthfilms.wordpress.com/films/raah/,,tt35283050,,glowsynthfilms,https://www.instagram.com/glowsynthfilms/,,,glowsynthfilmsss,https://www.facebook.com/glowsynthfilmsss,0.1,0.0,0
1172354,Cin-E-Rama,Cin-E-Rama,2023-12-04,PK,ur,"Drama, Comedy, Romance, Music","musical, time, transportation, first love, touching",29,A film critic is tasked with documenting an old cinema before its permanent closure.,Celebrate the magic of cinema,Released,2253,,Mehfil Films (PK),Pakistan,https://image.tmdb.org/t/p/w500/z7DWYg0herfQ8Uc6YigCtfgUXmb.jpg,https://image.tmdb.org/t/p/original/kbz7uuEgBAYTTSLTIIaLkT5GNrw.jpg,,,tt29331916,,,,,,,,0.28,9.0,1
1336466,Sanak,رشتہ دار,2024-08-16,PK,ur,"Thriller, Crime, Mystery",stalking,153,An obsessed stalker pursues a popular actress and murders those in his path.,,Released,110000,,"Roy Motion Pictures, Vishesh Films, Imdad Hussain Films","India, Pakistan",https://image.tmdb.org/t/p/w500/6OZXf7wxGpeLcWvLuwOW1fJfbX1.jpg,https://image.tmdb.org/t/p/original/uLD3c0iAA2HNHKkoimMVtDofWr2.jpg,,https://www.youtube.com/watch?v=IQ1S4g6qTjo,tt25049552,,,,,,,,0.35,0.0,0
971816,Ghabrana Nahi Hai,Ghabrana Nahi Hai,2022-05-02,PK,ur,"Comedy, Romance, Action",,,"Ghabrana Nahi Hai is a rom-com with some action sequences. It’s a love triangle but not in the traditional sense. Saba is seen romancing Zahid while on the other hand, she seems to be in love with Jibran.",,Released,,,"Geo Films, JB Films, Mastermind",,https://image.tmdb.org/t/p/w500/sWy2s08q4axXYb8fpOTNByDfFsE.jpg,https://image.tmdb.org/t/p/original/pnKmahxPBNQhfvMgzC8pDK0nOph.jpg,,https://www.youtube.com/watch?v=08E67ltxJ_g,tt12796444,Q111169731,,,,,,,0.6,10.0,1
1202957,Gunjal,گنجل,2023-12-08,PK,ur,"Crime, Drama, History","based on true story, child labor, investigative journalism, 1990s, activism",120,"When the killer of an adolescent labor activist is acquitted, journalist Shahbaz Bhatti sees glaring loopholes in the verdict, and begins a quest for justice. But each lead he follows contradicts the one before, and the twisted story reveals the ugly truth of child labor in 1990s Pakistan.",,Released,,,Adur Productions,Pakistan,https://image.tmdb.org/t/p/w500/jnLrgXFQRhEYoMStHSbARbr1fUT.jpg,https://image.tmdb.org/t/p/original/9Oi89EV2luN2AFmMwd1cztTvYne.jpg,http://www.gunjalmovie.com/,https://www.youtube.com/watch?v=EyD4MEy4dMA,tt21315862,Q123588520,gunjalmovie,https://www.instagram.com/gunjalmovie/,gunjalmovie,https://twitter.com/gunjalmovie,GunjalMovie,https://www.facebook.com/GunjalMovie,0.22,0.0,0
1242379,Yasmeen's Element,Yasmeen's Element,2024-03-09,PK,ur,"Drama, Adventure",,76,"An allegorical day-in-the-life adventure lived through the eyes of a naive, determined Yasmeen in search of her missing homework assignment, while the pressures of the adult world threaten her and her rural mountain village in Pakistan.",,Released,,,,"Pakistan, Portugal, United States of America",https://image.tmdb.org/t/p/w500/4JFH1un0EC9dSatCc4isQk6dnIP.jpg,https://image.tmdb.org/t/p/original/6TUUDzTsOzS838yru16bR5FYexs.jpg,,,tt31187625,Q124848064,,,,,,,0.56,7.0,1
1111867,In Flames,شعلوں میں,2023-09-28,PK,ur,"Drama, Horror","urdu, horror, drama, suspense thriller",98,"After the death of the family patriarch, a mother and daughter’s precarious existence is ripped apart. They must find strength in each other if they are to survive the malevolent forces that threaten to engulf them.",,Released,,,"Citylights, Other Memory Media, Fae Pictures","Canada, Pakistan, United States of America",https://image.tmdb.org/t/p/w500/ckvYipZZ3VLz2nPuqxJ8RSRfbm8.jpg,https://image.tmdb.org/t/p/original/zU2jJrUBGcNk24TogUHUpiI9Ew.jpg,,https://www.youtube.com/watch?v=Jgq2d0mqUfI,tt27470830,Q118465262,@inflamesmovie,https://www.instagram.com/@inflamesmovie/,,,,,0.48,5.9,18
1213973,One of a Kind,وکھری,2023-12-02,PK,ur,Drama,,99,A school teacher becomes a viral sensation overnight when she accidentally unleashes her unabashed opinions on social media. This newfound fame comes with its own challenges as she has to navigate archaic mindsets and secret identities,,Released,,,"Awedacious Originals, Parveen Shah Productions, Sanat Initiative","Pakistan, United States of America",https://image.tmdb.org/t/p/w500/rs5KLEZ8NYxHrojVU2ubRWqnlKx.jpg,https://image.tmdb.org/t/p/original/o9J8ALFUk61XDX9wk6s3jtvImX5.jpg,,https://www.youtube.com/watch?v=5wOwj5cNhAc,tt9885000,Q124171216,,,,,,,0.58,0.0,0
1454100,Paying Guest,Paying Guest,2020-09-18,PK,ur,"Horror, Thriller","guest, ghost, legends",15,"A man turns up on the door to inspect the house he seeks to purchase, though the tenant's tour reveals more than what he expected.","It's often said that If you talk about someone, they tend to show up, sometimes uninvited.",Released,,,SeePrime,Pakistan,https://image.tmdb.org/t/p/w500/jy0hxMBJJ92RsYmGD13qY0S4oRr.jpg,,,https://www.youtube.com/watch?v=hhrt3ZoYmKM,tt14063862,,,,,,,,0.35,0.0,0
773364,Showgirls of Pakistan,شوگرلز آف پاكستان,2020-11-23,PK,ur,"Documentary, Drama, Music","pakistan, misogyny, sex work, transgender",106,Enter the universe of three mujra dancers in Pakistan as they dodge state censorship and violence to vie for stardom.,Life is a stage.,Released,,,,"Pakistan, United States of America",https://image.tmdb.org/t/p/w500/371Xqk6yOmKuFYYpuNCIeM3h9gZ.jpg,https://image.tmdb.org/t/p/original/kJ3s2v4d8rK2XcWbJM1Iwpr1vIL.jpg,,https://www.youtube.com/watch?v=DrpK4VVdXJE,tt13404880,,,,,,,,0.19,8.0,1
1294223,Samaan,Samaan,2024-05-24,PK,en,"Drama, Family","visa, flight, family conflict, living abroad, unresolved issues",8,"On the day of his flight, Faaiz changes his mind deciding to stay back for the sake of his family, but his will clashes with his parents who demand his departure.",Can he take all his memories in one suitcase?,Released,100,,,Pakistan,https://image.tmdb.org/t/p/w500/v4BEMc2kdndg1EpLdvPCZ8lswP1.jpg,https://image.tmdb.org/t/p/original/19wuUUjxWPq1AwCGDPe4qXeNlc2.jpg,,,,,,,,,,,0.36,0.0,0
1034774,Kahay Dil Jidhar,Kahay Dil Jidhar,2020-03-20,PK,ur,Romance,"pakistan, romance",120,"about a group of friends going through a life transforming journey of self discovery. The storyline revolves around the mysterious disappearring of one of the four university friends who later re-unite under shocking circumstances. Prominently successful in their respective fields, the three are collectivelly affected and a series of events expose a social evil in a very dramatic way. Thus, bringing a change within themselves.",,Released,,,Wijdaan Films,Pakistan,https://image.tmdb.org/t/p/w500/8U4HjIN5yfPeJoaFLTxZGFFHqHj.jpg,,,,,,,,,,,,0.36,0.0,0
885665,A Coup,A Coup,2021-04-02,PK,ur,Drama,"sexual identity, conservative, short film",7,"When a young girl comes out to her biased psychiatrist in 1983, he calls her parents for an intervention to cure her.",,Released,,,,,https://image.tmdb.org/t/p/w500/aI68yKdz5YTLVEpi5cRdlXLSt2s.jpg,,,,,,,,,,,,0.26,0.0,0
1079079,The Saint of Southall,The Saint of Southall,2020-01-30,PK,en,"Drama, Family","london, england, family's daily life, pakistan",,,,Released,,,Paisley Park Films,United Kingdom,https://image.tmdb.org/t/p/w500/rabGxba13GQkaX7U5XPOUuA5RZ2.jpg,https://image.tmdb.org/t/p/original/71QBMmACTKczMCgiWWEVlIDuo0K.jpg,,,,,,,,,,,0.39,0.0,0
1116364,Daadal,Daadal,2023-04-21,PK,ur,"Action, Crime, Thriller",,108,"A female boxer from a small, infamously violent town in Pakistan becomes a contract killer in order to avenge her sister's honor.",,Released,,,,,https://image.tmdb.org/t/p/w500/yluC0Jgcm5M1FlIPci80zlq40NS.jpg,,,,tt21141958,,,,,,,,0.17,0.0,0
1609403,Man Hastam,من هستم,2025-11-27,PK,ur,"Drama, History","theatre play, rustam sohrab, rustam-o-sohrab, epic tragedy, talha farrukh play, urdu theatre, urdu theater",90,"""Man Hastam"" is a unique adaptation of the Ferdowsi's tragic drama ""Rustam-o-Sohrab"". The play opens with Shah of Turan, Afrasiyab who is guided by the Prophet Paisgoh in an attempt to retain his throne. Raised in darkness, Sohrab is unaware of his genuine lineage and turns into a soldier looking for his father, whom he believes to be the finest of all warriors. Under Paisgoh's direction, the Shah stages a fight between the legendary Persian hero, Rustam, and his own son, Sohrab, both unaware of","A ruthless political scheme pits a legendary hero against his own son, leading to a tragic clash for power.",Released,,,Alif Adaab,,https://image.tmdb.org/t/p/w500/xo6UNz5ekUh4Br8eA2sdIyxhjRC.jpg,https://image.tmdb.org/t/p/original/bM07MsItdtFfUR5HETiDow5xoKs.jpg,,https://www.youtube.com/watch?v=-C_-OiOkuEA,,,,,,,,,0.23,10.0,1
1311029,Na Baligh Afraad,Na Baligh Afraad,2024-06-17,PK,ur,"Comedy, Drama",,,"In the 1990s in a lower middle-class Karachi neighbourhood, two teenage brothers, Mazhar and Fakhar, try to fast-track their growth to appear cooler. In their pursuit, they attempt to watch an adult film on VCR.",,Released,,,Filmwala Pictures,Pakistan,https://image.tmdb.org/t/p/w500/enMxoHnxGp6GAa7zYDDs5jtznUa.jpg,https://image.tmdb.org/t/p/original/bcq58HbTCLhut1kG4ENAMxpXFFR.jpg,,https://www.youtube.com/watch?v=Ew2XsOFctUg,tt32552818,Q126373270,,,,,,,0.35,0.0,0
1523579,Enna Nu Rehna Sehna Ni Aaunda,Enna Nu Rehna Sehna Ni Aaunda,2025-08-22,PK,pa,Comedy,,131,Kiran lives in a quiet Canadian neighborhood with her family until some fun-loving international students move in next door.,,Released,7000000,,Qultr Motion Pictures,"Canada, Pakistan",https://image.tmdb.org/t/p/w500/gm0BcnnxiHVGgnO5xczlyp5mXCw.jpg,,,https://www.youtube.com/watch?v=pHkH8lbrCpc,tt33044546,,,,,,,,0.42,0.0,0
674816,Stray Dogs Come Out at Night,آوارہ کتے راتائن نو نکل دے,2020-02-01,PK,pa,,,13,"Karachi, Pakistan. Iqbal, a migrant sex worker, cannot come to terms with his illness. He convinces his uncle to take a day trip to the beach, desperate for respite. The Arabian sea beckons.",,Released,,,,Pakistan,https://image.tmdb.org/t/p/w500/8hnfTUcQw1LAlfXZtJalO9BHbAM.jpg,https://image.tmdb.org/t/p/original/rRoHqsLbdmRHmfKY2UkCefkZwP4.jpg,,,tt10290340,,,,,,,,0.61,4.0,2
1526892,Permanent Guest,Permanent Guest,2025-09-10,PK,ur,Drama,,15,"In Lahore, 26-year-old Fatin and her mother Yasmeen prepare for a neighborhood wedding when Yasmeen’s 70-year-old brother-in-law, Shabeer, unexpectedly arrives for the wedding and medical tests. Fatin, uncomfortable due to past abuse, faces pressure to care for him, including driving him to his appointments, forcing her to confront unresolved trauma while balancing family obligations.",,Released,,,Nuqta Films,Pakistan,https://image.tmdb.org/t/p/w500/wx5FFGBbc5E2F1xKs2EeRFUx4Xg.jpg,,,,,,,,,,,,0.25,0.0,0
1133105,Shotcut,Shotcut,2022-12-23,PK,ur,,,,"Story revolves around two punjabi theatre artists, something bad happened with them and then how they get back their life on track.",,Released,,,,,https://image.tmdb.org/t/p/w500/cC1yGTZ2eZi9D6meweyqSyouNEN.jpg,,,,tt19990760,Q114457931,,,,,,,0.17,0.0,0
1130602,Behind Closed Doors,Behind Closed Doors,2023-05-22,PK,en,Documentary,"corruption, truth, pakistan",64,"Politically Exposed Persons (PEPs) are people who hold a public function and as a result, present higher risks of being involved in bribery or corruption. Offshore leaks have revealed repeatedly that PEPs use British finance and British offshore jurisdictions to launder their wealth, hide their wealth and re-invest it into the global financial system. London is the place where they buy property, where they take legal action against their critics and where they live when they fall from grace. But",A Film about corruption in high places and those that enable it,Released,,,,,https://image.tmdb.org/t/p/w500/uXTZR5N4NWZJNsTfqoS7zyHpuFC.jpg,https://image.tmdb.org/t/p/original/7eEVlWdYxh96ZV4PBeR1cOrzohe.jpg,https://behindcloseddoorsdoc.com,https://www.youtube.com/watch?v=JUpgQZvrZKc,tt22853444,,,,Independent_POV,https://twitter.com/Independent_POV,,,0.2,9.0,3
1034777,Carma,Carma,2022-09-22,PK,ur,"Romance, Thriller",pakistan,169,"A man is abducted and held hostage in his car by 3 members of a dangerous gang, led by a vicious psychopath. But what appears to be a straight-forward kidnapping turns out to be an intricate tale of deception, vengeance and retribution. Each progressive scene during the kidnapping is linked with impactful scenes from the past, producing a cohesive non-linear story that ends with a series of mind-boggling, yet ultimately satisfying, twists.",,Released,,,Dream Station Productions,,https://image.tmdb.org/t/p/w500/wowEPCDJklduuVsBFMigtcdPnEg.jpg,,,,,,,,,,,,0.15,0.0,0
679092,City of Smiles,Shehr e Tabassum,2020-02-29,PK,ur,"Animation, Science Fiction, Drama",short film,9,"Pakistan, 2071. There have been no reported instances of terrorism or violent crime in over 30 years. The cost: the systemic subjugation of all human emotion.",,Released,,,Puffball Studios,Pakistan,https://image.tmdb.org/t/p/w500/nRWIuW2qInEYfBuwzqa3Ap3Wxah.jpg,https://image.tmdb.org/t/p/original/rBlJnehlwVNIgyJJ2Xyb6fupt61.jpg,,https://www.youtube.com/watch?v=41_ueBF66Vg,tt13723512,Q108841607,shehretabassum,https://www.instagram.com/shehretabassum/,shehretabassum,https://twitter.com/shehretabassum,shehretabassum,https://www.facebook.com/shehretabassum,0.2,8.7,3
1605214,Naa Haq,Naa Haq,2024-08-07,PK,en,"Drama, Thriller","brother against brother, medical drama, dystopian",17,"In a dystopian future, Shahid and Taimur, driven by love for their mother, steal the only known cure for widespread stage 4 cancer, unknowingly killing the hopes of millions.",,Released,30,,,,https://image.tmdb.org/t/p/w500/zVYLGKvoc9pa67vPYyNe73VaJLY.jpg,https://image.tmdb.org/t/p/original/gNWSk3vDmS9yW8dDXhqDPeA31EC.jpg,,https://www.youtube.com/watch?v=Vwk8Msfyhp0,tt39283112,,,,,,,,0.42,0.0,0
1539083,V-logger Da Viyah,V-logger Da Viyah,2025-06-09,PK,ur,"Comedy, Drama",,,,,Released,,,,,https://image.tmdb.org/t/p/w500/ltr4ku4cbqMJWmQK1tN7tYsp1LI.jpg,,,,tt37430295,,,,,,,,0.12,0.0,0
1364991,Manual 2155,Manual 2155,2023-04-06,PK,ur,"Science Fiction, Thriller, Action","future, dystopia, robot, drones, evil robot, karachi, short film, science fiction",7,There only 12% human population left on earth and remaining is getting killed by a half human half robot Machine B4.,There is no world left.,Released,5,,,Pakistan,https://image.tmdb.org/t/p/w500/mdu24GBaBeF36zsFYPbxUNVKRxh.jpg,https://image.tmdb.org/t/p/original/mQk93JgFeyznqVELjTaIQWhhN9Q.jpg,https://www.youtube.com/watch?v=6oXYC86h5zY,https://www.youtube.com/watch?v=Y6j-urzLLbg,tt28486468,,,,,,,,0.16,0.0,0
1147514,John,John,2023-07-14,PK,ur,"Crime, Thriller",hitman,120,"A rollercoaster of emotions, where friendship and love collide with betrayal and heartbreak.",,Released,,,Vaasil Productions,Pakistan,https://image.tmdb.org/t/p/w500/b3kWvCoAL48qmhro9vgbC6Lb2PV.jpg,https://image.tmdb.org/t/p/original/kKU7kWPnG4KfOpF7rtDEVk8xhmT.jpg,,https://www.youtube.com/watch?v=Z_4L266OTRA,tt28289742,,,,,,,,0.17,6.2,7
1482733,What Will People Say?,Log Kia Kahengay,2025-03-08,PK,ur,Drama,,40,"It explores the tale of two girls, Shiza (Komal Meer) and Mishal (Sabeena Farooq), who are childhood friends and share a sisterly bond. Due to their love for one another, Mishal asks her parents to arrange their marriages within the same family so they can live in the same house. Eventually, they become sisters-in-law when Shiza marries Harris, Mishal's older brother, with whom she has been in love since childhood. Mishal feels betrayed when they keep their relationship a secret, but she soon ac","A 24-year-old RJ from an orthodox Ahmedabad family dares to defy societal expectations, using her radio show to spread unity and peace—while battling the very voices trying to silence her.",Released,,,,India,https://image.tmdb.org/t/p/w500/7Y0qGQmeKsAgNeZBIKuLhYGVN6r.jpg,https://image.tmdb.org/t/p/original/i4bRMKk7HTyTLoJgIHZH97mNaZx.jpg,https://www.roughedges.in/ourfilms/logkyakahenge,https://www.youtube.com/watch?v=AAr9qU_8ve0,,,,,,,,,0.15,0.0,0
1624498,The Colour of My Heart,The Colour of My Heart,2026-02-06,PK,ur,Documentary,"pakistan, thoughtful, urdu, urdu poetry, pakistani cinema, zia mohyeddin",100,"Zia Mohyeddin, Pakistan's most venerated actor, devotes his final years to resurrecting interest in Urdu poetry and passing it on to a new generation of South Asians.",,Released,,,Asna Pictures,Pakistan,https://image.tmdb.org/t/p/w500/9ToHcjFvWQ0bN2lfrv87PnYxdUn.jpg,https://image.tmdb.org/t/p/original/fxtDz3EI9dBAzc7co6MSWuVPNdT.jpg,,https://www.youtube.com/watch?v=QfmSk6yiw0Q,tt39318962,,asnapictures,https://www.instagram.com/asnapictures/,,,,,0.18,0.0,0
