tmdb_id,show_title,season_number,season_name,air_date,episode_count,overview,poster_url,season_id
214332,Sixer,1,Season 1,2022-11-11,6,,https://image.tmdb.org/t/p/w500/6U4xEUQFaazSmdVsBByWUVNWhN7.jpg,316108
214332,Sixer,2,Season 2,2025-09-24,5,"In this gripping new season, Nikku navigates obstacles on and off the field as he learns the true meaning of unity, morality and responsibility for his home and homeground.",,476015
222281,Bekaaboo,1,Season 1,2023-03-17,33,,https://image.tmdb.org/t/p/w500/w3sm2yiy49zUlN1lkhc7fBS2k6c.jpg,332542
222281,Bekaaboo,2,Season 2,2023-07-15,8,,,349586
155054,Kaun Banegi Shikharwati,1,Season 1,2022-01-07,10,,https://image.tmdb.org/t/p/w500/eKSfuI0Mdqa1cMevoDwx5tfuuzn.jpg,238895
249748,Andhera,1,Season 1,2025-08-14,8,"From creator Gaurav Desai comes this visceral tale of urban horror. In the shadow of Mumbai’s shimmering skyline, a sinister force hunts the living. A fearless cop and a haunted medical student must take on this living darkness to avert impending doom.",https://image.tmdb.org/t/p/w500/qUEE1h1yE4jX16UHYSqIoXnYqI3.jpg,384761
284887,Madurai Paiyanum Chennai Ponnum,1,Season 1,2025-02-14,25,"Subash, a 27-year-old soulful Madurai native now thriving in Chennai, balancing life as a bookstore employee, budding lyricist, and IPS aspirant. His peaceful life takes an unexpected turn when Mira, an ambitious 25-year-old with dreams of opening a terrace cafe. This Clash of dreams evolves into a ",https://image.tmdb.org/t/p/w500/yH1eEmnri7BlpY2wg6SkDlYdYfY.jpg,443481
281345,Abdullahpur Ka Devdas,1,Season 1,2024-02-26,13,,,436673
309105,Muamma,1,Season 1,2025-12-24,33,,https://image.tmdb.org/t/p/w500/oo9AFFYWN6H0OLH50LWuiwCmg2Z.jpg,491025
308362,Kafeel,1,Season 1,2025-12-15,12,,,489661
301096,Tamasha,1,Season 1,2022-08-20,43,"Tamasha (2022) is a Pakistani reality television show, similar to Big Brother, where celebrities and individuals from various backgrounds are confined to a house, known as the ""Tamasha Ghar,"" with no contact with the outside world. Contestants must live together, facing challenges and tasks, with th",https://image.tmdb.org/t/p/w500/5Jmq1dfhUsHO0n1Ihv9ltIYDoyg.jpg,476065
301096,Tamasha,2,Season 2,2023-08-05,50,"Tamasha Season 2 follows 14 contestants as they live in a mansion without phones or internet for 50 days, facing challenges and eliminations decided by viewers and the host, Adnan Siddiqui, all under 24/7 surveillance.",https://image.tmdb.org/t/p/w500/pvlJdo5kgnztl5Ye9WLOVLCLqRx.jpg,476068
301096,Tamasha,3,Season 3,2024-08-03,64,"Tamasha Season 3 is a Pakistani reality TV show where contestants live together in a jungle-like area, participating in tasks and games. The show features a dynamic where participants endure the challenges of living with strangers for an extended period, facing potential conflicts, jail time for not",https://image.tmdb.org/t/p/w500/7bv7bX6ubQiDYZJPrp4iEn1L3AE.jpg,476078
301096,Tamasha,4,Season 4,2025-08-09,64,"Contestants from various walks of life are locked in a specially designed house, cut off from the outside world. Over several weeks, they live together, perform tasks, face nominations, and experience evictions until one contestant emerges as the winner with the largest cash prize yet.",https://image.tmdb.org/t/p/w500/8L3WsoqSsipmMNUSknzjaE8sAE.jpg,476083
129682,Parizaad,1,Season 1,2021-07-20,30,,https://image.tmdb.org/t/p/w500/bzpv0DA3ZwJz0pJUC83jpxzDIaH.jpg,203335
313521,Sara Aapi,1,Season 1,2026-02-08,1,,,499424
209721,Dour,1,Season 1,2021-06-29,41,,https://image.tmdb.org/t/p/w500/uZXrHjPZ3u1dONTq9n6t6jkNV0s.jpg,307736
300202,Sanwal Yaar Piya,1,Season 1,2025-09-15,40,,https://image.tmdb.org/t/p/w500/uxsXffM7CqvehtF1IdT8gAUVMQ6.jpg,474199
277238,Iqtidar,1,Season 1,2024-09-19,62,"After her brother's murder, Mehrunisa seeks justice against influential figures trying to cover up the truth, facing deceit and corruption along the way.",https://image.tmdb.org/t/p/w500/4UNwwRcTRKTjNImkWzyi0kkgXOi.jpg,428660
242666,Khaie,1,Season 1,2024-01-03,29,A revenge saga that unfolds against the backdrop of the ancient tradition of Khaie.,https://image.tmdb.org/t/p/w500/5dg1cVa6tYG9TIBgPQF28oUKvXw.jpg,372355
303911,Meri Zindagi Hai Tu,1,Season 1,2025-11-07,34,"The season follows Ayra, Kamyar, Falak, and their families as love, betrayal, and redemption intertwine. Each episode builds on emotional conflicts, family pressures, and the struggle between tradition and personal choice.",https://image.tmdb.org/t/p/w500/hgu1VpgD5AFPPK6LHLbBVGWCuNe.jpg,481695
217904,Tere Bin,1,Season 1,2022-12-28,58,"Life takes an unexpected turn for Meerab and Murtasim, as they are bound to face each other. As they fight the battles of ego, hate and self respect with each other, will they understand their true feelings for each other?",,323376
248633,Dunk,1,Season 1,2020-12-23,32,"Sometimes reality is not what it seems and it takes ages to unfold the truth hidden in the layers of lies. ‘Dunk’ touches upon a sensitive topic laced with a love obsession, as a noble profession of teaching is being accused of harassment",,383046
280799,Meem Se Mohabbat,1,Season 1,2024-12-04,33,,,435656
260875,Kabhi Main Kabhi Tum,1,Season 1,2024-07-02,34,"Opposites attract with the love story between a bibliophile, topper and a sorted girl with a practical approach and a laid-back guy.",https://image.tmdb.org/t/p/w500/l21CIu76YwyZBn3GIPqXULgKVQu.jpg,405289
210228,Kaisi Teri Khudgharzi,1,Season 1,2022-05-11,34,,,308628
107324,Churails,1,Season 1,2020-08-11,10,,,158733
230582,Baby Baji,1,Season 1,2023-05-23,65,,https://image.tmdb.org/t/p/w500/btBagPzdbhkJlEz49hxQaaWK8ea.jpg,348773
230582,Baby Baji,2,Baby Baji Ki Bahuwain,2024-09-23,75,,https://image.tmdb.org/t/p/w500/3bMwi5JXBLg4cDkVmrI0P6TBuRC.jpg,422188
233496,Mayi Ri,1,Season 1,2023-08-02,66,,,354352
244909,Ishq Murshid,1,Season 1,2023-10-08,32,,https://image.tmdb.org/t/p/w500/m3meE0v00iTarAl4oMzPN9fq2zm.jpg,376560
155439,Meray Humsafar,1,Season 1,2021-12-30,40,,,239636
254548,Zard Patton Ka Bunn,1,Season 1,2024-05-12,25,,,393947
128114,Ishq Hai,1,Season 1,2021-06-20,38,,,200261
301468,Case No. 9,1,Miniseries,2025-09-24,32,,https://image.tmdb.org/t/p/w500/3HVgWSxLCkSpRbJSB93a1IX7UH4.jpg,476840
128225,Dhoop Ki Deewar,1,Season 1,2021-06-25,18,,https://image.tmdb.org/t/p/w500/pyFOp5itQuNumnFc9h5hxF1BOpl.jpg,200445
154036,Aye Musht-E-Khaak,1,Season 1,2021-12-13,36,A man who is very agressive and don't believe in fate but just planning fall in love with a girl who is very religious. She refuses to marry her so he plans to get her. With time he will change and get influenced by girl.,https://image.tmdb.org/t/p/w500/hhk6RDGULDTBLm6KEBPqXGptKmT.jpg,236992
131035,Raqs-e-Bismil,1,Season 1,2020-12-25,28,This drama only consists on single season,https://image.tmdb.org/t/p/w500/temg6xUjHkmNchKyv9bu5Pqs4Ji.jpg,205607
208522,Badzaat,1,Season 1,2022-03-02,44,,https://image.tmdb.org/t/p/w500/905iRfqP6rWidI77F7dNuvR1W89.jpg,305340
156358,Sang-E-Mah,1,Season 1,2022-01-09,26,"Sang-E-Mah revolves around the concept of gagh and encompasses the enactment of law to combat this tradition. Along with highlighting gagh, the tale of Sang-E-Mah comprises of a transcendent tale of love, and retribution between a father and son.",,241488
309259,Ghulam Bashah Sundri,1,Season 1,2026-01-12,1,,,491309
261403,Kaffara,1,Season 1,2024-07-27,90,"Sitara is an orphan who finds joy in life despite her struggles. At a wedding, she mistakenly believes Salar, a wealthy young man, is the photographer. Their growing connection faces family objections and conspiracy.",https://image.tmdb.org/t/p/w500/x2hjWXIXN23ZOJGC80ObyEDz1Tc.jpg,406125
317535,Rang De,1,Season 1,2026-03-24,1,,,506975
153305,Sinf-e-Aahan,1,Season 1,2021-11-27,23,,,235557
124807,Chupke Chupke,1,Season 1,2021-04-14,30,,,193464
210783,Prem Gali,1,Season 1,2020-08-17,32,,https://image.tmdb.org/t/p/w500/eZ0gNWU5uFd2WAZZ3uqbB2tnVDn.jpg,309693
238396,Fairy Tale,1,Season 1,2023-03-23,32,"The story of Fairy tale revolves around Umeed, a young middle-class girl who dreams of living the life of a princess and is always on the lookout for get-rich-quick schemes. In her overwhelming quest, something fantastical falls in Umeed’s lap when she receives an",https://image.tmdb.org/t/p/w500/3xo3cpNqJtKMHl76ffbXUsdDD5c.jpg,363330
238396,Fairy Tale,2,Season 2,2023-08-05,30,"The second second revolves around the union of Farjaad and Umeed as she lives through her dream of winning the show and fortune from Socho Pakistan, the unexpected turn that her life took, turned out to be her major feat of life, the triumph of love. As they finally embrace their love for each other",https://image.tmdb.org/t/p/w500/3xo3cpNqJtKMHl76ffbXUsdDD5c.jpg,363432
317636,Musafat,1,Season 1,2026-03-25,1,,,507133
299016,Jama Taqseem,1,Season 1,2025-09-10,30,,,471298
296112,Goonj,1,Season 1,2025-07-21,28,,,465633
285628,Dil Wali Gali Mein,1,Season 1,2025-03-02,32,,https://image.tmdb.org/t/p/w500/kmFxUxYQ9ttFCBP55bI9FdbshUy.jpg,444863
226406,Jhoom,1,Season 1,2023-05-12,16,,https://image.tmdb.org/t/p/w500/cpjIR2tgsLGbxClYNCVOksvMGaQ.jpg,340753
256250,Gunah,1,Season 1,2023-06-15,6,,,397247
195963,Baarwan Khiladi,1,Season 1,2022-03-05,7,"It revolves around a cricket team and focuses on what a young man with dreams has to do in the midst of rivalry, power and an unfair system, shedding light on what one has to face to qualify for the Playing 11.",,284853
230256,Jeevan Nagar,1,Season 1,2023-07-10,26,,https://image.tmdb.org/t/p/w500/qtB8zG01xy1f5LaYzmc11Ix8ez2.jpg,348174
281364,Guddi,1,Season 1,2024-12-20,25,,https://image.tmdb.org/t/p/w500/ouYWOSTqNfA0uv1DybJhncDfPfs.jpg,436730
239256,Rah-E-Junoon,1,Season 1,2023-11-09,1,"Rah-E-Junoon is a riveting tale of unwavering passion and unyielding determination, where the fervor of youthful, searing love knows no bounds. At its heart is Shabrez, whose relentless passion propels the story forward. He is a man driven to extreme lengths to win his beloved, Mehar.",,365223
292075,Sher,1,Season 1,2025-05-21,1,,,457528
104751,Tamanna,1,Season 1,2020-06-01,65,,,153386
136900,Amanat,1,Season 1,2021-09-21,34,,,216574
110526,To Be Honest,1,Season 1,2020-01-08,6,,,163846
110526,To Be Honest,2,Season 2,2020-09-23,14,,,163848
110526,To Be Honest,3,Season 3,2021-07-07,8,,,217745
272578,Mann Jogi,1,Season 1,2024-08-03,9,,,420411
309319,Sazawaar,1,Season 1,2025-12-26,1,,,491394
281504,Very Filmy,1,Season 1,2024-03-12,31,,https://image.tmdb.org/t/p/w500/cjYUnUrfNHja9jC30F8XGZPE70h.jpg,437010
314585,Fasaana Mart Ka,1,Season 1,2026-02-19,1,,,501535
224085,Chaudhry and Sons,1,Season 1,2022-04-03,36,,https://image.tmdb.org/t/p/w500/958RHn7Zbiv5mCkjeGFuSjHg7Qo.jpg,336210
153656,Hum Kahan Ke Sachay Thay,1,Season 1,2021-08-01,22,,,236267
117300,Raqeeb Se,1,Season 1,2021-01-20,20,,,177894
232236,Sirf Tum,1,Season 1,2023-07-19,48,,,351958
313970,Ishq Mein Tere Sadqay,1,Season 1,2026-02-13,1,,,500311
254360,Jaan Nisar,1,Season 1,2024-05-11,2,"After tragedy strikes, wealthy Nosherwan reluctantly takes on responsibilities. His life transforms upon meeting Dua, an innocent from a humble background facing misfortunes, making him confront a pivotal choice between love and duty.",,393649
302382,Pamaal,1,Season 1,2025-10-06,28,,,478623
238186,Apney Hee Tou Hain,1,Season 1,2023-07-14,32,The drama story is a mix of comedy and entertainment. A drama revolving around one of our society’s major issue – how deeply old traditions like Jahez can impact the dynamics of a family.,,362920
200957,Pardes,1,Season 1,2021-05-17,35,,,291949
200957,Pardes,2,Episode2,,0,"Asim and Noshi are caught by her father and he asks his mother to arrange marriage in two weeks. Amidst all haste, Zubeda is forced to give her only gold set to Noshi.",,291952
200957,Pardes,3,Episode3,,0,Ahsan finds himself helpless when he has insufficient cash to treat his sick child. He decides to apply abroad and finds a job in Muscat. When he leaves,,291953
200957,Pardes,4,1,,0,Noshi cleverly hints Zubeda to not involve Asim in her matters. Ahsan sends money to his family but Mumtaz keeps it all oblivious to the fact that Asim has stolen a small amount from it,,291954
317539,Sirf Shabana,1,Season 1,2026-03-24,1,,,506983
261256,Standup Girl,1,Season 1,2023-12-21,35,"Embark on Zara’s journey as she navigates the aftermath of a profound loss, grapples with identity crisis and explores the intricacies of joining her ‘BHAAND’ family in Androon Lahore.",https://image.tmdb.org/t/p/w500/zhd3e8orM4ekTVPhvkcUyaRaAaM.jpg,405889
133860,Fitoor,1,Season 1,2021-01-14,47,,https://image.tmdb.org/t/p/w500/lsHnvd56WlvDNbS1GEV9mPZWnMS.jpg,211370
284891,Mann Mast Malang,0,Specials,,2,,,443487
284891,Mann Mast Malang,1,Season 1,2025-02-21,25,"Mann Mast Malang is a love story that traces the journey of two families who, once close and united by their children's engagement, become sworn enemies due to a single incident. As the story unfolds, Kabeer and Riya, former fiancés turned enemies, start to grow closer and eventually fall in love. T",https://image.tmdb.org/t/p/w500/julAS0hBCKjl6YgByAWwS6QSEWQ.jpg,443509
127392,Aulaad,1,Season 1,2020-12-22,31,,,198940
211981,Barzakh,1,Season 1,2024-07-19,6,"Family drama unfolds as a reclusive resort owner invites his estranged children to his third and final wedding, but the locals believe his bride-to-be is a long-dead woman.",https://image.tmdb.org/t/p/w500/kNkHKQnYepwkpzDvq30ut1fvos1.jpg,312023
263049,Jafaa,1,Season 1,2024-04-24,32,"“Jafaa” unfolds as an elusive tale of love, sacrifice, and resilience against the odds. In the backdrop of familial expectations and societal pressures, the drama delves into the lives of two cousins, Zara and Andaleeb, whose destinies take unexpected turns as they submit to the institution of marri",,408748
272685,DuniyaPur,1,Season 1,2024-09-25,24,"After their elder sons' tragic deaths, the feuding Adam and Nawab families' future rests on Shahmeer and Ana. Amid grief, they fall in love, teaming with police to end the long rivalry and bring peace to their town.",https://image.tmdb.org/t/p/w500/bZRVrtz7PymXsTMl01yd6ujnV5Q.jpg,420624
208358,Laapata,1,Season 1,2021-07-28,22,,https://image.tmdb.org/t/p/w500/r9DKpu4LtHf2lldO1M2gJqZQ5yz.jpg,305000
104654,Dushman-e-Jaan,1,Season 1,2020-06-01,28,,,153209
257871,Burns Road Kay Romeo Juliet,1,Season 1,2024-02-06,36,,,399934
285997,Aas Paas,1,Season 1,2025-03-02,32,,,445533
261213,Idiot,1,Season 1,2023-07-14,27,,https://image.tmdb.org/t/p/w500/3qGguEKlAoeQcWYFwuulZzFpg5Z.jpg,405820
296972,Main Zameen Tu Aasmaan,1,Season 1,2025-07-31,1,,,467298
99519,Pyar Ke Sadqay,1,Season 1,2020-01-22,30,,,143528
204162,Aakhir Kab Tak,1,Season 1,2021-05-16,32,,,297564
204890,Team Muhafiz,1,Season 1,2022-06-25,5,,https://image.tmdb.org/t/p/w500/u77nWpO0edIBD9gAtHpPTaKbTGl.jpg,298804
261138,Breaking News,1,Season 1,2023-12-09,24,,https://image.tmdb.org/t/p/w500/hf9GtGLTl8fuy0EQKpTF8dogDaN.jpg,405716
242630,Mannat Murad,1,Season 1,2023-09-26,1,,,372295
305503,Shaitan,1,Season 1,2025-11-08,1,,,484581
290714,Humraaz,1,Season 1,2025-05-01,1,"A tragic event intertwines the lives of Sara, Ahmer, and Saim. When Saim becomes victim of an incident, he suspects Sara's involvement despite her denials. Their paths merge as they face truths and seek answers.",,454963
126828,Choti Car Bara Star,0,Specials,2021-05-12,1,,,197850
126828,Choti Car Bara Star,1,Season 1,2021-01-17,14,,,197849
296742,Laadli,1,Season 1,2025-07-26,1,,,466873
296107,Ek Jhooti Kahani,1,Season 1,2025-07-22,1,,,465627
300579,Sauda,1,Season 1,2025-09-12,1,,,475020
313516,Naqaab,1,Season 1,2025-02-23,1,,,499415
307829,Neeli Kothi,1,Season 1,2025-12-09,1,,,488634
242644,Grey,1,Season 1,2023-12-04,8,,,372324
308458,Pehli Barish,1,Season 1,2025-12-19,1,,,489842
297948,Masoom,1,Season 1,2025-08-10,4,,,469027
317147,Behkaway,1,Season 1,2025-04-16,4,,,506320
298829,Cornered Tigers: The 1992 Story,1,Season 1,2023-07-13,4,"From early setbacks to unforgettable comebacks, witness the team’s resilience, the strategic brilliance of captain Imran Khan, and the moments that redefined Pakistani cricket forever.",https://image.tmdb.org/t/p/w500/4iP3BlGVoyaGA7DQuxEe3eO7sig.jpg,470962
299707,Mohalla,1,Season 1,2025-09-01,1,,,473028
318112,Aye Dil Aazma Nahin,1,Season 1,2026-03-29,1,,,507895
202161,Fraud,1,Season 1,2024-03-01,1,,,294055
300271,Break from Apocalypse,1,Season 1,2025-11-02,8,"Break from Apocalypse tells the story of Ivy, a grieving queen whose obsession with “healing” leads her to create the Reforger, a machine that strips men of their identities and casts them into Earth as zombies. As the infection spreads, Earth descends into fire and ruin.",https://image.tmdb.org/t/p/w500/5H3WvkWfyCsqIpG38g6hV3qbEZF.jpg,474332
249612,Yunhi,1,Season 1,2023-02-05,2,,https://image.tmdb.org/t/p/w500/fWwlSipQ8v74LhGWxRQF1LfnRFq.jpg,384583
305589,Shikanja,1,Season 1,2025-11-13,1,,,484759
240298,Khumar,1,Season 1,2023-11-24,4,,,367266
274589,Sar-e-Rah,1,Season 1,2023-02-04,6,"Rania starts driving her father's taxi when he falls ill, and meets someone new in every episode, with a different story",,424130
242665,22 Qadam,1,Season 1,2023-07-16,5,,https://image.tmdb.org/t/p/w500/tgQhn83vCSaqLgrhCuNggLImgvo.jpg,372354
210123,Aik Sitam Aur,1,Season 1,2022-03-21,62,,,308459
317817,Doctor Bahu,1,Season 1,2026-03-27,13,"With compassion in her heart and courage in her decision. She heals lives in the hospital and fights expectations at home. Starring Kubra Khan and Shuja Asad. Dr. Bahu, where dreams meet responsibility.",https://image.tmdb.org/t/p/w500/toOMPLcQaAaMKQErUnWtYY0QeWC.jpg,507423
102353,Sabaat,1,Season 1,2020-02-29,28,,,148750
309167,Maa,1,Season 1,2026-01-05,1,,,491135
104721,Zebaish,1,Season 1,2020-06-12,28,,,153327
288565,Kuch Ankahi,1,Kuch Ankahi,2023-01-07,1,,,450672
310583,Aik Aur Pakeezah,1,Season 1,2026-01-14,20,,,493953
200967,Neeli Zinda Hai,1,Season 1,2021-05-20,39,,,291964
281708,Aye Ishq E Junoon,1,Season 1,2024-11-11,35,"The story delves into the complexities of love, betrayal, and the consequences of one impulsive decision that transforms the fate of every family member",https://image.tmdb.org/t/p/w500/wdFwfGUf8Yf0FAqmvZlo6n6dU1Q.jpg,437406
202177,Habs,1,Season 1,2022-05-10,33,,,294076
234102,Jaisay Aapki Marzi,1,Season 1,2023-08-23,35,,,355511
234008,Mein,1,Season 1,2023-08-07,32,,https://image.tmdb.org/t/p/w500/AqjqDuQZhBDpHSmpumJKiORvije.jpg,355339
103040,Muqaddar,1,Season 1,2020-02-17,1,,,149956
240246,Kabli Pulao,1,Season 1,2023-07-11,19,"Haji Mushtaq, an upright man from Lahore, and Barbeena, an Afghan girl in need. Haji Mushtaq, a 51-year-old muslim punjabi bachelor, leads a simple and straightforward life until he meets Barbeena.",https://image.tmdb.org/t/p/w500/iZW6TsXAKzZv2ZKuio5Ca1XKozJ.jpg,367133
313048,Bharaas,1,Season 1,2020-09-28,1,,,498445
296281,Main Manto Nahi Hoon,1,Season 1,2025-07-18,1,,https://image.tmdb.org/t/p/w500/1SNrOoDLMEllh10cQtaKldz10eq.jpg,465961
99426,Jhooti,1,Season 1,2020-02-01,26,,,143371
317436,Khush Naseebi,1,Season 1,2026-03-24,1,,,506817
200891,Shehnai,1,Season 1,2021-03-18,26,,,291832
128774,Pehli Si Mohabbat,1,Season 1,2021-01-23,37,,https://image.tmdb.org/t/p/w500/i3FuCg8Fgfwh8ic1Xwvs7yzQDgM.jpg,201479
127269,Ishq Jalebi,1,Season 1,2021-04-14,33,,,198722
282564,Ghair,1,Season 1,2024-09-20,36,,,438960
224913,Kaala Doriya,1,Season 1,2022-09-16,27,,https://image.tmdb.org/t/p/w500/6yaXK5jucQTMn2Ro8fX5e3G9QOn.jpg,337795
204283,Yun Tu Hai Pyar Bohut,1,Season 1,2021-06-08,27,,,297809
226085,Ehraam-e-Junoon,1,Season 1,2023-05-08,42,,,340135
230661,Muhabbat Gumshuda Meri,1,Season 1,2023-04-28,26,Saim and Zobia are neighbors and close childhood friends whose friendship turns into love. Their families do not trust them to make a sensible decision at their ages and continuously try to come between them.,,348905
238924,Sukoon,1,Season 1,2023-10-13,15,,,364565
314214,Dekh Zara Pyar Se,1,Season 1,2026-02-19,1,,,500777
103042,Ishqiya,1,Season 1,2020-02-03,28,,,149969
246258,Shiddat,1,Season 1,2024-02-12,1,,,378832
277029,Dobara (دوبارہ),1,Season 1,2021-10-20,33,,https://image.tmdb.org/t/p/w500/vLsxJCCkYkR20TSQPA8Kko5OM8C.jpg,428356
278086,Qarz-E-Jaan,1,Season 1,2024-11-17,32,"Qarz-E-Jaan follows the story of Nashwa, a young woman whose life is marked by unforeseen struggles that lead her into a fierce battle for justice. Challenged by external forces, familial dynamics and inner conflicts, Nashwa embodies resilience as she confronts the darkness that threatens to consume",https://image.tmdb.org/t/p/w500/pCpphcw8o0RFKFrBSn6V9ziCCYI.jpg,430354
314375,Tum Larkay Bhi Na,1,Season 1,2026-02-19,1,,,501148
292787,Parwarish,1,Season 1,2025-04-07,27,,,458817
223311,Pinjra,1,Season 1,2022-10-06,28,,,334556
307727,Faaslay,1,Season 1,2025-12-05,1,,,488430
228684,Sevak - The Confessions,1,Season 1,2022-11-26,8,,https://image.tmdb.org/t/p/w500/kUY1A4Qr59a21zKeHiy9CXNa6gO.jpg,345229
104795,Dusri Biwi,1,Season 1,2020-06-13,11,,,153476
297285,Rasm e Wafa,1,Season 1,2025-08-01,1,,,467823
273200,Noor Jahan,1,Season 1,2024-05-25,3,"Noor Jahan is the mother of three sons, with an assertive and dominant personality. She belongs to an upper-class family and plans everything for her sons’ lives.",,421430
194924,Naina Ki Sharafat,1,Season 1,2022-02-19,6,,https://image.tmdb.org/t/p/w500/dGOaqLY7DfPYhkg9pAKLZ1VN9wx.jpg,282978
130193,DAI,1,Season 1,2021-07-23,6,,https://image.tmdb.org/t/p/w500/u8yYntQKAlXCpWiCT7ZHiX2Jugj.jpg,204163
317878,Leader,1,Season 1,2026-03-28,1,,,507516
306149,Madawa,1,Season 1,2025-11-20,1,,,485767
302303,Dastak,1,Season 1,2025-01-24,1,,,478443
219595,Farq,1,Season 1,2022-10-31,1,,,327065
104624,Bikhray Moti,1,Season 1,2020-05-26,32,,,153148
300636,Haya,1,Season 1,2025-09-13,1,,,475125
254872,This Was Not Our Fate,1,Season 1,2022-01-24,32,,,394652
299772,Talash,1,Season 1,2025-08-11,1,,,473190
301977,Aik Bhool,1,Season 1,2025-10-01,1,,,477866
259498,Munafiq,1,Season 1,2020-01-27,1,,,402960
277765,Noor Jahan,1,Season 1,2024-05-25,1,,,429662
112308,Ek Jhoothi Love Story,1,Season 1,2020-10-30,18,,https://image.tmdb.org/t/p/w500/a3OMBS2KJlB08GP4v4kMBATQqMn.jpg,167128
281762,Tan Man Neel O Neel,1,Season 1,2024-12-07,11,"Tan Man Neel O Neel delves into the dark abyss of societal intolerance and the unbridled chaos of mob mentality. It masterfully unpacks the grim reality of how unchecked extremism and collective hysteria can spiral out of control, often turning on its very instigators. The story juxtaposes two love ",,437486
239792,Namak Haram,1,Season 1,2023-11-03,6,,,366237
305126,Khwabon Mein Mili,1,Season 1,2025-11-09,1,,,483780
304848,Tawaan,1,Season 1,2020-09-25,3,,,483281
298155,Biryani,1,Season 1,2025-08-12,4,,,469413
310086,Daam-e-Mohabbat,1,Season 1,2026-01-04,1,,,492976
301993,Kitni Girhain Baqi Hain,1,Season 1,2023-03-31,1,,,477886
200887,Pehli Si Muhabbat,1,Season 1,2021-01-17,1,,,291818
114336,Raaz-E-Ulfat,0,Specials,,1,,,171411
114336,Raaz-E-Ulfat,1,Season 1,2020-02-02,38,"A young and innocent girl, Mushk belongs to a conservative family as her life is governed and determined by her father Iftikar Ali. Mushk has no choice other than following the principles set by her father until she meets Sehba. Inspired by Sehba’s modern lifestyle and outgoing nature, Mushk became ",,200951
210856,Scary,1,Season 1,2020-12-12,1,,,309847
236507,Bakhtawar,1,Season 1,2022-07-17,25,,,359783
317685,Humrahi,1,Season 1,2026-03-27,1,,,507198
138466,Baddua,1,Season 1,2021-09-20,1,,,219312
137969,Ishq-E-Laa,1,Season 1,2021-10-21,4,"Driven by diverse ambitions, three individuals from various socio-economic backgrounds find their lives intertwined as fate plays a sly game.",https://image.tmdb.org/t/p/w500/fmKMJE2OGlU1DmvMHJa1v1Sbv9V.jpg,218374
277767,Jannat Se Aagay,1,Season 1,2023-08-11,1,,,429664
225677,Jurm,1,Season 1,2023-04-28,4,,https://image.tmdb.org/t/p/w500/7wIEf4EJDPc56zwBwdWGhehktVB.jpg,339343
301818,Beqadar - بے قدر,1,Season 1,2022-02-07,1,,,477475
155285,mein hari piya,1,Season 1,2021-10-04,1,,,239331
228598,Aurat Gardi,1,Season 1,2021-06-04,5,,https://image.tmdb.org/t/p/w500/ivlJk0xWBEJvjrhPoxat88B5dRb.jpg,345043
298959,Bahar Nagar,1,Season 1,2025-08-22,1,,,471182
242798,Mohabbat Satrangi,1,Season 1,2024-01-01,2,,,372582
194930,Mrs. & Mr. Shameem,1,Season 1,2022-03-11,20,,https://image.tmdb.org/t/p/w500/q9HRU9GOEa9rU4wf4xsHNsHe5oW.jpg,282985
204375,Malika Encounter,1,Season 1,2022-06-18,6,,https://image.tmdb.org/t/p/w500/nKdUEZevCyAgAgfLBhVKQxvj9Zb.jpg,297957
280410,pyar deewangi hai,1,Season 1,2022-05-09,1,,,434903
294051,Gumaan,1,Season 1,2025-06-02,1,,,461366
288240,Kathputli,1,Season 1,2025-04-05,5,,https://image.tmdb.org/t/p/w500/oJuPYU2KyRzGngV5Ooi2vZAZMtB.jpg,449946
301837,Qalandar,1,Season 1,2022-10-14,1,,,477519
152431,Qatil Haseenaon Ke Naam,1,Season 1,2021-12-10,6,,https://image.tmdb.org/t/p/w500/nQBGJ3BeIm2vY8hMnXFYsf5eeov.jpg,234348
259632,Bandhey Aik Dor Se,1,Season 1,2020-01-25,1,"Synopsis: Umar is torn between Maheen and Roshni, the one he is married to, and the one he loves. Will Umar choose Roshni as his life partner or will Maheen be the one he remains loyal to?",,403216
121436,Lifafa Dayaan,1,Season 1,2021-03-15,7,,https://image.tmdb.org/t/p/w500/hlXCQxhBVTs8i4AsyfEUG2P7No4.jpg,187237
257053,Teri Chhaon Mein,1,Season 1,2024-05-30,7,,,398737
308741,Prisoner On The Island,1,Season 1,2026-03-22,11,"A young inmate sent to an isolated island prison is drawn into a dangerous escape plan, only to learn that every step toward freedom tightens the sentence meant to keep him forever. Marty arrives at the island prison and quickly learns that silence, fear, and obedience are the only rules that matter",,490398
291929,Inteha,1,Season 1,2025-05-19,1,,,457330
260705,Teray Janay Kay Baad,1,Season 1,2024-07-30,1,"Teray Janay Kay Baad delves into the societal pressures of upbringing and marriage expectations for both genders, emphasizing the parents' roles in securing their children's futures",,404983
242465,Serial Killer,1,Season 1,2023-12-27,4,,,371985
300092,Husk to Self,1,Season 1,2025-11-02,8,,,473839
259519,Mujhe Khuda Pay Yaqeen Hai,1,Season 1,2021-03-01,1,,,402992
309028,Bandhan,1,Season 1,2025-12-16,1,,,490899
302534,Visaal E Ishq,1,Season 1,2025-10-08,1,,,478936
155510,Teri Rah Mein,1,Season 1,2022-01-03,1,,,239766
318111,Ay Dushman-e-Jaan,1,Season 1,2026-03-29,1,,,507894
